OBJECTID,CBSAFP10,GEOID10,NAME10,NAMELSAD10,LSAD10,MEMI10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,F1900_mean,F1910_mean,F1920_mean,F1930_mean,F1940_mean,F1950_mean,F1960_mean,F1970_mean,F1980_mean,F1990_mean,F2000_mean,F2010_mean,F2020_mean,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"72","43320","43320","Show Low, AZ","Show Low, AZ Micro Area",M2,"2",G3110,25771473007,24078377,"+35.3909336","-110.3209076",G43320,9.691355e-05,0.00015748451,0.00027620361,0.00043126528,0.00062509237,0.00093763856,0.00187285427,0.00335805436,0.00568155663,0.00796871631,0.01038428644,0.0126326807,0.01331107552,8.73501823484,2.55958624912,"74","0",0.00224830512,0.00224830512
"73","26020","26020","Hobbs, NM","Hobbs, NM Micro Area",M2,"2",G3110,11372460346,8468799,"+32.7956865","-103.4132707",G26020,0,0,0,0,0,0,0,0,0,0,0,5.49182e-06,0.01393274717,4.65025132562,1.09570755707,"75","0",0.00224830512,0.00224830512
"74","21740","21740","Evanston, WY","Evanston, WY Micro Area",M2,"2",G3110,5390449560,16341665,"+41.2847255","-110.5589468",G21740,0.00076296168,0.00095948211,0.00137564303,0.00175712387,0.0020923646,0.00233512514,0.002728166,0.00375700827,0.00723657592,0.01017282238,0.01161782556,0.01306282874,0.01410323103,3.15836068199,0.58162940782,"76","0",0.00224830512,0.00224830512
"75","10740","10740","Albuquerque, NM","Albuquerque, NM Metro Area",M1,"1",G3110,24041559464,37970033,"+35.1166033","-106.4565347",G10740,0.0001038241,0.00068783467,0.00121214638,0.00206869522,0.00341840853,0.00566100912,0.00792697013,0.01020590915,0.01458988182,0.01910103902,0.02398336738,0.02856460584,0.04374888065,9.0475319275,2.38166681491,"77","0",0.00224830512,0.00224830512
"76","22140","22140","Farmington, NM","Farmington, NM Metro Area",M1,"1",G3110,14278776370,65673845,"+36.5116245","-108.3245778",G22140,3.485717e-05,0.00013942869,0.00022657162,0.00037471461,0.00091935793,0.00212628754,0.00424821793,0.00666207714,0.01123272391,0.01364222598,0.01647437126,0.01826080137,0.02054394618,5.24736493267,1.44394405365,"78","0",0.00224830512,0.00224830512
"77","43500","43500","Silver City, NM","Silver City, NM Micro Area",M2,"2",G3110,10260561575,15349532,"+32.7320870","-108.3815043",G43500,0.00037706473,0.00048045345,0.00089400832,0.0013562167,0.00190356874,0.00237185881,0.00273676016,0.00401999659,0.00609993432,0.00768117352,0.00977935631,0.01103826599,0.01285060939,5.63529421429,0.98920435018,"79","0",0.00224830512,0.00224830512
"78","10460","10460","Alamogordo, NM","Alamogordo, NM Micro Area",M2,"2",G3110,17128132348,37018891,"+32.5887764","-105.7810785",G10460,0.00025851742,0.00035318577,0.00049154721,0.00061170319,0.00093940133,0.00158751543,0.00275994655,0.00394694203,0.00581482142,0.00798855241,0.01001299869,0.01177892755,0.01247801692,5.91088102182,1.64846313378,"80","0",0.00224830512,0.00224830512
"79","40540","40540","Rock Springs, WY","Rock Springs, WY Micro Area",M2,"2",G3110,27004896786,166887494,"+41.6603393","-108.8756762",G40540,0.00014721104,0.00020701553,0.00030822312,0.00037492812,0.00045083381,0.00054284071,0.00063714779,0.00089246694,0.00153651524,0.00172742956,0.00189764232,0.00217826337,0.00244968373,7.65980503673,2.93617716786,"81","0",0.00224830512,0.00224830512
"80","12620","12620","Bangor, ME","Bangor, ME Metro Area",M1,"1",G3110,8799125852,413670635,"+45.3906022","-068.6574869",G12620,0.00771391354,0.00799886021,0.00857553801,0.00945751581,0.01055659584,0.01178458031,0.01355532036,0.01556351597,0.01970881164,0.02282965616,0.02546202068,0.02818258297,0.07928301989,6.51881599308,1.05941643903,"82","0",0.00224830512,0.00224830512
"81","31060","31060","Los Alamos, NM","Los Alamos, NM Micro Area",M2,"2",G3110,282740301,229940,"+35.8700469","-106.3079679",G31060,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92470430166,0.02816365736,"83","0",0.00224830512,0.00224830512
"82","45340","45340","Taos, NM","Taos, NM Micro Area",M2,"2",G3110,5706029510,3385868,"+36.5765287","-105.6379865",G45340,0,0,0,0,0,0,0,0,0,0,0,0,0.00083191033,3.6742135657,0.57477311651,"84","0",0.00224830512,0.00224830512
"83","17580","17580","Clovis, NM","Clovis, NM Micro Area",M2,"2",G3110,3638407189,8174297,"+34.5729841","-103.3460546",G17580,0,0,0,0,0,1.713914e-05,1.713914e-05,1.713914e-05,1.713914e-05,1.713914e-05,1.713914e-05,3.427827e-05,0.03763754156,2.69239999027,0.3585367047,"85","0",0.00224830512,0.00224830512
"84","16100","16100","Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,"2",G3110,10815079253,56452500,"+32.4578575","-104.3064708",G16100,0,0,0,0,0,0,0,0,0,0,0,0,0.018459858,4.17977524317,1.04228237352,"86","0",0.00224830512,0.00224830512
"85","40180","40180","Riverton, WY","Riverton, WY Micro Area",M2,"2",G3110,23785968227,212130541,"+43.0553034","-108.6055310",G40180,0.00017189604,0.00035160554,0.00080739049,0.00114076462,0.00175802768,0.0023075741,0.00298994929,0.00392235508,0.00648256427,0.00757123919,0.00890213125,0.01037106104,0.01220461879,9.0041540522,2.65145020253,"87","0",0.00224830512,0.00224830512
"86","24380","24380","Grants, NM","Grants, NM Micro Area",M2,"2",G3110,11757199036,5829909,"+34.9320500","-108.0002545",G24380,7.438539e-05,0.0001009516,0.0001381443,0.00022315617,0.0004409991,0.00068540824,0.00126455164,0.00145051512,0.00200840555,0.00223687496,0.00258754895,0.00277351243,0.00385741383,5.3670938146,1.16079571469,"88","0",0.00224830512,0.00224830512
"87","39300","39300","Providence-New Bedford-Fall River, RI-MA","Providence-New Bedford-Fall River, RI-MA Metro Area",M1,"1",G3110,4110077404,1681422434,"+41.7052705","-071.2850530",G39300,0.14622730642,0.16026861636,0.18361265753,0.20979112461,0.23935636728,0.27605854907,0.3177754844,0.36417285638,0.42110847857,0.47587830865,0.51755163743,0.54298879312,0.57743796968,10.5662029356,0.4656377347,"89","0",0.00224830512,0.00224830512
"88","14740","14740","Bremerton-Silverdale, WA","Bremerton-Silverdale, WA Metro Area",M1,"1",G3110,1022893152,442829766,"+47.6396874","-122.6496358",G14740,0.00726084589,0.04283899074,0.08204755854,0.11339020996,0.15985962365,0.19816058571,0.22405760271,0.27863496097,0.39214618503,0.47933684274,0.55321594966,0.58552671386,0.60809584317,4.46432106254,0.12345119,"90","0",0.00224830512,0.00224830512
"89","26220","26220","Hood River, OR","Hood River, OR Micro Area",M2,"2",G3110,1351841432,29106836,"+45.5117753","-121.6559762",G26220,0.00407313541,0.01398443157,0.02416727009,0.03095582911,0.03747284576,0.04394460536,0.04810825489,0.05258870384,0.06263577118,0.06738776249,0.07272809558,0.07657494569,0.08187002172,1.78997963689,0.15873948933,"91","0",0.00224830512,0.00224830512
"90","18700","18700","Corvallis, OR","Corvallis, OR Metro Area",M1,"1",G3110,1750680238,6917958,"+44.4906234","-123.4263169",G18700,0.00721906117,0.01244665718,0.01977240398,0.02521337127,0.03243243243,0.04310099573,0.05444523471,0.07226173542,0.10124466572,0.11127311522,0.12450213371,0.13239687055,0.15049786629,2.59394202245,0.19883561331,"92","0",0.00224830512,0.00224830512
"91","37820","37820","Pendleton-Hermiston, OR","Pendleton-Hermiston, OR Micro Area",M2,"2",G3110,13589974252,84952166,"+45.5444474","-119.0762068",G37820,0.0022256549,0.00336818822,0.00495402446,0.00605999671,0.00712026763,0.00929108093,0.0110460121,0.01291062647,0.01767727547,0.01910315705,0.02173555381,0.02335338098,0.02678098093,6.39896102413,1.57430806045,"93","0",0.00224830512,0.00224830512
"92","49420","49420","Yakima, WA","Yakima, WA Metro Area",M1,"1",G3110,11125023321,41131437,"+46.4565581","-120.7401446",G49420,0.00090670458,0.00563612042,0.01248118028,0.01855945911,0.02466012571,0.03063206264,0.03526073354,0.04038753225,0.04886130218,0.05300303914,0.05909251185,0.06348611119,0.0711147429,5.72677524454,1.30763803934,"94","0",0.00224830512,0.00224830512
"93","36860","36860","Ottawa-Streator, IL","Ottawa-Streator, IL Micro Area",M2,"2",G3110,5605551800,76527665,"+41.3564902","-089.1733849",G36860,0.0131218584,0.01551964979,0.01885235984,0.02120615506,0.02284501248,0.02517680962,0.02826754072,0.03183123068,0.03707777423,0.04002551778,0.04633896851,0.05270741445,0.13582718304,3.97745532945,0.61157912936,"95","0",0.00224830512,0.00224830512
"94","44580","44580","Sterling, IL","Sterling, IL Micro Area",M2,"2",G3110,1772198878,31796457,"+41.7505708","-089.9109567",G44580,0,3.465003e-05,6.930007e-05,6.930007e-05,0.0001039501,0.00020790021,0.00020790021,0.00020790021,0.00031185031,0.00031185031,0.00034650035,0.00038115038,0.19088704089,1.95683190844,0.19499591362,"96","0",0.00224830512,0.00224830512
"95","28100","28100","Kankakee-Bradley, IL","Kankakee-Bradley, IL Metro Area",M1,"1",G3110,1752271023,12452094,"+41.1394937","-087.8611252",G28100,0,7.081651e-05,7.081651e-05,7.081651e-05,7.081651e-05,0.00010622477,0.00010622477,0.00010622477,0.00010622477,0.00014163303,0.00017704129,0.00017704129,0.24038665817,2.03352589114,0.18915228724,"97","0",0.00224830512,0.00224830512
"96","11540","11540","Appleton, WI","Appleton, WI Metro Area",M1,"1",G3110,2475405126,222495895,"+44.2906032","-088.3723255",G11540,0.00792290228,0.00850206181,0.00903488857,0.00975304638,0.01056386971,0.01146735857,0.01383032943,0.016054302,0.01786127971,0.01976092295,0.02277255247,0.02576101561,0.3377890006,2.78797202216,0.3037863769,"104","0",0.00224830512,0.00224830512
"97","27020","27020","Iron Mountain, MI-WI","Iron Mountain, MI-WI Micro Area",M2,"2",G3110,3236437931,64693323,"+45.9478068","-088.0771592",G27020,0.00172260397,0.00213905768,0.00302875424,0.00507316334,0.00539496848,0.00592500047,0.00641717304,0.00776118273,0.00959736498,0.01103602325,0.01220966551,0.01264504893,0.05483938138,3.56101015194,0.38313640701,"105","0",0.00224830512,0.00224830512
"98","31540","31540","Madison, WI","Madison, WI Metro Area",M1,"1",G3110,7058620055,198920511,"+43.1698100","-089.5901035",G31540,0.00571841951,0.00812118916,0.00959385442,0.0110234593,0.01222915016,0.01425298839,0.01768920734,0.02094457267,0.02488029212,0.02786868304,0.03229529092,0.03578318233,0.27457025733,4.87179758981,0.80382728317,"106","0",0.00224830512,0.00224830512
"99","24580","24580","Green Bay, WI","Green Bay, WI Metro Area",M1,"1",G3110,4843832229,2534529372,"+44.4739612","-087.9959258",G24580,0.00169333995,0.0019734413,0.0023426658,0.00267369466,0.0031447742,0.00385775944,0.00471079536,0.00579300511,0.00688794673,0.00763912761,0.00902690246,0.01009638033,0.31459200693,5.76676287218,0.55879732491,"107","0",0.00224830512,0.00224830512
"100","39060","39060","Pottsville, PA","Pottsville, PA Micro Area",M2,"2",G3110,2016651953,10828794,"+40.7036899","-076.2178000",G39060,0.08882654005,0.09453043103,0.10448911636,0.11466362459,0.12341986804,0.13399519023,0.14925695258,0.16929765061,0.203027687,0.22383918111,0.2442806931,0.25849417278,0.27902818031,2.21136240237,0.21580846399,"108","0",0.00224830512,0.00224830512
"101","36340","36340","Oil City, PA","Oil City, PA Micro Area",M2,"2",G3110,1746387330,22148536,"+41.4019797","-079.7544181",G36340,0.08439951933,0.08761574892,0.09256379444,0.09980914682,0.10871562876,0.12090902665,0.1379797837,0.16070544992,0.19364529582,0.21319007563,0.23425461229,0.2516081148,0.28013006291,1.97456420742,0.19041015979,"109","0",0.00224830512,0.00224830512
"102","41260","41260","St. Marys, PA","St. Marys, PA Micro Area",M2,"2",G3110,2142848183,12818723,"+41.4273339","-078.6539383",G41260,0,0,0,0,0,0,2.89998e-05,2.89998e-05,2.89998e-05,2.89998e-05,5.799959e-05,5.799959e-05,0.11382420323,2.58219508752,0.23165043924,"110","0",0.00224830512,0.00224830512
"103","48020","48020","Watertown-Fort Atkinson, WI","Watertown-Fort Atkinson, WI Micro Area",M2,"2",G3110,1441259924,68019815,"+43.0138065","-088.7739855",G48020,0,0,0,0,0,0,0,0,0,0,0,0,0.33198078834,1.64863507854,0.16624787442,"111","0",0.00224830512,0.00224830512
"104","30140","30140","Lebanon, PA","Lebanon, PA Metro Area",M1,"1",G3110,937142582,1723769,"+40.3673441","-076.4580089",G30140,0.11804631355,0.12643066276,0.13701091296,0.15018631887,0.16895129092,0.19849614054,0.23063614586,0.27089433058,0.32665690711,0.3566675539,0.3901384083,0.41635613521,0.43052967794,1.35546626581,0.09959911633,"112","0",0.00224830512,0.00224830512
"105","11020","11020","Altoona, PA","Altoona, PA Metro Area",M1,"1",G3110,1361815301,3285521,"+40.4979262","-078.3106398",G11020,0.00027464982,0.00027464982,0.00036619976,0.00036619976,0.00050352467,0.00064084958,0.00100704935,0.0016936739,0.00256339833,0.00315847295,0.00343312277,0.00343312277,0.26489975282,2.01455158794,0.14485481463,"113","0",0.00224830512,0.00224830512
"106","47620","47620","Warren, PA","Warren, PA Micro Area",M2,"2",G3110,2289898600,37368011,"+41.8436691","-079.3131731",G47620,0,2.685501e-05,5.371002e-05,5.371002e-05,5.371002e-05,5.371002e-05,8.056503e-05,8.056503e-05,8.056503e-05,8.056503e-05,0.00010742004,0.00010742004,0.00032226012,2.134449072,0.25255009469,"114","0",0.00224830512,0.00224830512
"107","42380","42380","Sayre, PA","Sayre, PA Micro Area",M2,"2",G3110,2971749132,35276067,"+41.7914949","-076.5021237",G42380,0.07419723579,0.0796840902,0.08533721293,0.08976410683,0.09333887561,0.0980775226,0.10734698119,0.12438948353,0.15743531123,0.18306141536,0.20457237868,0.2198690637,0.23988361218,2.386779239,0.32534747869,"115","0",0.00224830512,0.00224830512
"108","30260","30260","Lewisburg, PA","Lewisburg, PA Micro Area",M2,"2",G3110,818389897,4648544,"+40.9621790","-077.0554751",G30260,0,0,0,0,0,0,0,0,7.595898e-05,7.595898e-05,7.595898e-05,7.595898e-05,0.29153057349,1.56581859043,0.08809546775,"116","0",0.00224830512,0.00224830512
"109","30380","30380","Lewistown, PA","Lewistown, PA Micro Area",M2,"2",G3110,1064565502,9544860,"+40.6118896","-077.6206614",G30380,0.07793039227,0.07857059714,0.08177162146,0.08974508206,0.09824234664,0.10953323245,0.12367593994,0.14282388546,0.1713421022,0.19101385171,0.21138400652,0.22651612152,0.23891281574,1.8520683379,0.11454792241,"117","0",0.00224830512,0.00224830512
"110","20180","20180","DuBois, PA","DuBois, PA Micro Area",M2,"2",G3110,2964816225,23933885,"+41.0002489","-078.4737490",G20180,0.0001881979,0.00023001966,0.00023001966,0.00023001966,0.00027184141,0.00029275229,0.00033457405,0.00035548492,0.00043912843,0.00048095019,0.00048095019,0.00050186107,0.18177826105,2.75050647409,0.32036519305,"118","0",0.00224830512,0.00224830512
"111","48700","48700","Williamsport, PA","Williamsport, PA Metro Area",M1,"1",G3110,3182044798,39473357,"+41.3436239","-077.0552534",G48700,0.00849726458,0.06731851162,0.0705001358,0.07573817561,0.08074341365,0.09085089047,0.10437279323,0.12008691266,0.14598610949,0.16208823187,0.18110037636,0.19351647073,0.20034532262,2.88052128765,0.34649070928,"119","0",0.00224830512,0.00224830512
"112","44980","44980","Sunbury, PA","Sunbury, PA Micro Area",M2,"2",G3110,1187166553,49616087,"+40.8515244","-076.7098770",G44980,0.00035369612,0.00050528018,0.00050528018,0.00050528018,0.0005558082,0.00070739225,0.00075792027,0.0008589763,0.00116214441,0.00131372846,0.00146531252,0.00156636855,0.34303471275,2.28256991895,0.13223636909,"120","0",0.00224830512,0.00224830512
"113","49660","49660","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",M1,"1",G3110,4409440312,108686346,"+41.2363015","-080.5618679",G49660,0.06632455461,0.07952030541,0.09715613589,0.11469514219,0.13137656302,0.15410257829,0.18785271661,0.20909870532,0.23951532588,0.25302921323,0.27600420494,0.28845302645,0.43447770278,3.47485570331,0.48531914304,"121","0",0.00224830512,0.00224830512
"114","43740","43740","Somerset, PA","Somerset, PA Micro Area",M2,"2",G3110,2782615877,16984191,"+39.9812968","-079.0284859",G43740,0.03195194927,0.03815924619,0.04784977448,0.05617827,0.06531058813,0.07774751038,0.09121153932,0.10329120707,0.1210199616,0.13394810878,0.14379493592,0.15042647256,0.23221542446,2.51527765124,0.29519065156,"122","0",0.00224830512,0.00224830512
"115","44300","44300","State College, PA","State College, PA Metro Area",M1,"1",G3110,2874682925,7878533,"+40.9091603","-077.8478296",G44300,0.03768103374,0.04210389385,0.04823952823,0.05294423727,0.05719365189,0.06400138756,0.07633769838,0.09216459977,0.11744428064,0.13897320267,0.16097909982,0.1779767583,0.19230769231,3.57616180551,0.30824407784,"123","0",0.00224830512,0.00224830512
"116","29540","29540","Lancaster, PA","Lancaster, PA Metro Area",M1,"1",G3110,2444457103,103581050,"+40.0419921","-076.2501980",G29540,0.18060496038,0.18931383853,0.20246301793,0.21644628707,0.23158256262,0.25775826117,0.29676422246,0.33888575424,0.40001962564,0.44839683046,0.48482692638,0.51051198391,0.53160954787,2.47058616923,0.26898432723,"124","0",0.00224830512,0.00224830512
"117","17460","17460","Cleveland-Elyria-Mentor, OH","Cleveland-Elyria-Mentor, OH Metro Area",M1,"1",G3110,5173000356,5133662252,"+41.7603920","-081.7242168",G17460,0.12758727956,0.15347802158,0.18584144912,0.21804934077,0.2439161542,0.29457299419,0.37382450767,0.42079634371,0.48811945156,0.52779306549,0.584802948,0.6207556651,0.65216194875,4.26799788025,0.56127190225,"125","0",0.00224830512,0.00224830512
"118","26860","26860","Indiana, PA","Indiana, PA Micro Area",M2,"2",G3110,2141997762,18814066,"+40.6514319","-079.0875451",G26860,0.00014463826,0.00014463826,0.00014463826,0.00017356591,0.00017356591,0.00020249356,0.00028927652,0.00028927652,0.00034713182,0.00043391478,0.00046284243,0.00057855304,0.26034886748,2.25096394191,0.23025229091,"126","0",0.00224830512,0.00224830512
"119","16540","16540","Chambersburg, PA","Chambersburg, PA Micro Area",M2,"2",G3110,2000050083,1546381,"+39.9266863","-077.7244853",G16540,0.00037471896,0.0004683987,0.0004683987,0.00049962528,0.0006245316,0.00065575818,0.00065575818,0.00068698476,0.00071821134,0.0007806645,0.00084311766,0.00090557082,0.22757931551,2.16828179813,0.21110476894,"127","0",0.00224830512,0.00224830512
"120","12940","12940","Baton Rouge, LA","Baton Rouge, LA Metro Area",M1,"1",G3110,10429665412,485915779,"+30.5708853","-091.1346201",G12940,3.435442e-05,4.008016e-05,4.58059e-05,4.58059e-05,8.016032e-05,0.00012024048,0.00026910965,0.00075007157,0.01733753221,0.02947609505,0.0362897223,0.0443114801,0.17684511881,4.72635619789,1.02598912233,"129","0",0.00224830512,0.00224830512
"121","13980","13980","Blacksburg-Christiansburg-Radford, VA","Blacksburg-Christiansburg-Radford, VA Metro Area",M1,"1",G3110,2777824996,43931313,"+37.1200360","-080.5570481",G13980,0.01361975418,0.01725168863,0.0226995903,0.02947624848,0.04296312701,0.05660502713,0.06816520873,0.08242719522,0.103421548,0.12220130661,0.14432510242,0.16051378585,0.26637138744,2.78141600099,0.28670324298,"130","0",0.00224830512,0.00224830512
